SERIE,NVONRO,NSEGRUP,NSE,SEXO,GEDAD,EDAD,NIVEDU,P10A,P10B,P10C,P11A,P11B,P11C,P12A,P12B,P12C,P12D,P12E,P12F,P12G,P12H,P13A,P13B,P13C,P13D,P13E,P13F,P13G,P13H,index_O,index_B
2019,20190327,DE,4,Mujer,3,52,SecundariaCompleta,3,3,4,3,3,3,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190328,DE,4,Mujer,2,32,SecundariaCompleta,3,3,4,2,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190329,C,3,Mujer,3,65,Primaria,3,3,4,3,3,3,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190330,DE,4,Hombre,2,38,SecundariaCompleta,3,3,4,3,3,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190331,C,3,Hombre,1,29,Superiortecnica completa,2,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190332,C,3,Hombre,3,50,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190333,DE,4,Mujer,3,48,SuperiorTecnicaincompleta,4,4,4,3,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190334,DE,4,Mujer,2,38,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190335,C,3,Mujer,1,29,SecundariaCompleta,4,4,4,3,3,3,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190336,DE,4,Mujer,2,39,SecundariaCompleta,3,4,4,3,3,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190337,AB,2,Hombre,2,30,Superior universitaria incompleta,2,4,4,3,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,8,1
2019,20190338,C,3,Mujer,1,25,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190339,C,3,Mujer,3,53,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190340,C,3,Hombre,3,65,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190341,AB,2,Mujer,3,90,Primaria,2,2,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190342,C,3,Mujer,2,43,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190343,C,3,Hombre,2,36,Superiortecnica completa,2,2,2,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190344,C,3,Hombre,3,74,Primaria,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,1,0,0
2019,20190345,C,3,Mujer,3,52,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190346,DE,4,Mujer,2,39,SecundariaCompleta,4,4,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190347,DE,4,Mujer,1,27,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190348,C,3,Hombre,3,58,Superiortecnica completa,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1
2019,20190349,C,3,Hombre,1,20,Superior universitaria incompleta,4,4,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190350,C,3,Hombre,2,30,SecundariaCompleta,2,3,3,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190351,C,3,Mujer,3,69,SecundariaIncompleta,3,4,3,3,3,3,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1
2019,20190352,C,3,Hombre,3,61,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190353,DE,4,Mujer,1,21,Primaria,3,3,3,3,3,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,6,1
2019,20190354,C,3,Hombre,1,18,Superior universitaria incompleta,3,4,4,2,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190355,C,3,Mujer,2,37,SuperiorTecnicaincompleta,4,4,4,3,3,3,1,1,1,0,1,0,0,1,2,2,2,1,1,1,1,1,5,1
2019,20190356,DE,4,Mujer,3,59,Inicial,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1
2019,20190357,C,3,Mujer,1,19,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,2,2,2,1,1,1,1,1,1
2019,20190358,DE,4,Mujer,2,41,SecundariaIncompleta,3,3,3,3,3,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190359,C,3,Hombre,1,25,Superior universitaria incompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190360,C,3,Hombre,2,43,SecundariaCompleta,2,2,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190361,C,3,Mujer,2,30,Superior universitaria completa,4,4,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190362,C,3,Mujer,3,46,Primaria,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190363,C,3,Hombre,2,35,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190364,C,3,Mujer,3,52,SecundariaCompleta,3,4,4,3,3,3,1,1,1,0,0,0,0,1,1,2,2,1,1,1,1,1,4,1
2019,20190365,DE,4,Hombre,3,72,Inicial,3,4,4,3,3,3,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190366,C,3,Mujer,1,19,Superior universitaria incompleta,3,3,4,2,2,3,0,1,1,1,0,0,0,0,2,1,1,1,1,1,1,1,3,1
2019,20190367,C,3,Hombre,1,25,Superior universitaria incompleta,4,4,4,3,3,3,1,0,0,1,1,0,1,1,2,2,1,1,1,1,1,1,5,1
2019,20190368,DE,4,Hombre,3,67,SecundariaIncompleta,4,4,4,3,3,3,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,1
2019,20190369,C,3,Hombre,2,33,Superiortecnica completa,3,3,4,3,3,3,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,5,1
2019,20190370,DE,4,Mujer,3,46,SecundariaCompleta,3,4,4,3,3,3,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2019,20190371,C,3,Mujer,3,77,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190372,C,3,Mujer,2,42,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190373,AB,2,Mujer,1,29,Superior universitaria completa,2,3,3,3,3,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,5,1
2019,20190374,C,3,Hombre,3,64,SecundariaIncompleta,3,3,3,3,3,2,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190375,AB,2,Hombre,1,21,Superior universitaria incompleta,2,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190376,DE,4,Hombre,3,76,SecundariaIncompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2019,20190377,C,3,Mujer,1,20,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190378,C,3,Hombre,1,28,Superior universitaria incompleta,4,4,4,3,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190379,DE,5,Hombre,2,41,SecundariaIncompleta,4,4,4,3,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190380,DE,4,Mujer,2,30,SecundariaCompleta,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190381,DE,4,Hombre,2,39,SecundariaCompleta,3,4,4,3,3,3,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,4,1
2019,20190382,DE,4,Mujer,2,36,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1
2019,20190383,C,3,Mujer,3,64,Primaria,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190384,C,3,Hombre,3,70,SecundariaCompleta,4,4,3,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190385,DE,5,Mujer,3,62,SecundariaIncompleta,3,4,4,2,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190386,C,3,Mujer,3,70,SecundariaIncompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190387,DE,4,Hombre,3,45,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190388,DE,4,Mujer,1,25,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190389,DE,4,Mujer,2,38,SuperiorTecnicaincompleta,3,4,4,3,3,3,1,0,0,1,0,0,0,0,2,2,1,1,1,1,1,1,2,1
2019,20190390,C,3,Hombre,1,18,Superior universitaria incompleta,2,3,4,3,3,3,0,0,0,0,1,0,0,0,2,2,1,1,1,1,1,1,1,1
2019,20190391,C,3,Mujer,1,22,Superior universitaria incompleta,2,3,4,3,3,3,1,1,0,1,1,0,0,1,2,2,1,1,1,1,1,1,5,1
2019,20190392,DE,4,Hombre,3,74,Primaria,3,3,3,3,3,3,0,0,0,0,0,0,0,0,98,98,98,98,1,1,98,1,0,0
2019,20190393,C,3,Mujer,3,52,Superiortecnica completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190394,AB,2,Hombre,2,30,Superior universitaria incompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2019,20190395,AB,2,Hombre,1,27,Superior universitaria completa,2,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190396,DE,4,Hombre,2,35,SuperiorTecnicaincompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190397,C,3,Hombre,1,19,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190398,DE,4,Mujer,2,35,SecundariaIncompleta,3,3,3,3,3,3,1,1,1,1,0,0,0,1,2,2,2,2,1,1,1,1,5,1
2019,20190399,DE,4,Mujer,1,25,SecundariaCompleta,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1
2019,20190400,DE,4,Hombre,3,65,Primaria,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,0,0
2019,20190401,C,3,Mujer,2,33,Inicial,2,3,3,3,3,3,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190402,C,3,Hombre,3,52,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190403,AB,2,Mujer,3,50,SecundariaCompleta,3,3,3,3,3,3,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,3,1
2019,20190404,C,3,Hombre,2,30,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190405,AB,2,Mujer,3,53,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1
2019,20190406,C,3,Mujer,3,59,SecundariaCompleta,2,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190407,AB,2,Mujer,2,33,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190408,AB,2,Hombre,3,57,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190409,AB,2,Mujer,1,29,SecundariaCompleta,3,3,4,3,3,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190410,C,3,Hombre,1,19,SecundariaCompleta,3,3,4,3,3,3,0,1,0,0,1,0,0,0,2,2,2,2,2,1,1,1,2,1
2019,20190411,C,3,Mujer,3,60,Superior universitaria incompleta,4,4,4,3,3,3,1,0,0,0,1,0,0,0,1,2,2,1,1,1,1,1,2,1
2019,20190412,C,3,Hombre,1,25,SecundariaCompleta,2,3,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190413,C,3,Hombre,2,36,SecundariaCompleta,3,3,4,2,2,2,1,0,0,1,0,0,0,0,1,2,2,1,1,1,1,1,2,1
2019,20190414,C,3,Mujer,1,21,Superior universitaria incompleta,3,4,4,3,3,3,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1
2019,20190415,C,3,Mujer,2,30,Superior universitaria completa,3,4,4,3,3,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190416,DE,4,Mujer,1,28,Primaria,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190417,DE,4,Hombre,1,18,Superiortecnica completa,3,4,4,2,2,2,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190418,AB,2,Hombre,3,47,Superior universitaria completa,3,3,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190419,DE,4,Mujer,3,47,SecundariaCompleta,3,4,4,3,3,3,1,0,0,1,0,0,1,0,2,2,2,1,1,1,1,1,3,1
2019,20190420,C,3,Hombre,2,40,SecundariaCompleta,4,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190421,C,3,Mujer,2,40,SecundariaCompleta,4,4,4,3,3,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1
2019,20190422,DE,4,Hombre,2,31,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0
2019,20190423,DE,4,Hombre,3,75,Inicial,4,3,4,3,3,2,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190424,DE,4,Mujer,3,62,Primaria,3,4,4,3,3,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190425,DE,5,Mujer,3,51,SecundariaIncompleta,4,4,3,3,3,3,0,0,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,1
2019,20190426,C,3,Mujer,2,41,Superiortecnica completa,3,4,4,2,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190427,C,3,Hombre,3,52,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190428,C,3,Mujer,1,29,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190429,C,3,Hombre,2,36,SuperiorTecnicaincompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190430,C,3,Hombre,1,20,Superior universitaria incompleta,3,3,4,3,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190431,C,3,Mujer,2,35,SecundariaCompleta,3,3,4,3,3,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190432,DE,4,Mujer,1,23,SecundariaIncompleta,4,4,4,3,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,1
2019,20190433,DE,4,Hombre,1,26,SecundariaIncompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190434,DE,4,Mujer,3,54,Inicial,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190435,AB,2,Hombre,3,60,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,2,0,0
2019,20190436,DE,4,Mujer,3,51,Primaria,2,2,2,3,3,3,1,1,0,1,0,0,0,0,1,2,2,1,1,1,1,1,3,1
2019,20190437,C,3,Hombre,3,60,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190438,C,3,Hombre,2,34,SuperiorTecnicaincompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190439,C,3,Hombre,1,29,Superiortecnica completa,3,3,4,2,2,2,1,1,1,1,1,0,0,1,1,1,1,1,1,2,2,2,6,1
2019,20190440,C,3,Mujer,1,21,Superior universitaria incompleta,4,4,4,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190441,C,3,Mujer,3,62,Inicial,4,4,4,2,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0
2019,20190442,DE,4,Hombre,3,72,SecundariaIncompleta,4,4,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190443,C,3,Mujer,3,51,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,1,0,0,0,1,2,2,1,1,1,1,1,1,1
2019,20190444,C,3,Mujer,2,36,Superiortecnica completa,4,4,4,3,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,4,1
2019,20190445,C,3,Hombre,2,30,SuperiorTecnicaincompleta,4,4,3,3,3,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190446,C,3,Hombre,3,48,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190447,C,3,Hombre,1,24,Superiortecnica completa,3,4,4,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190448,C,3,Mujer,1,28,Superior universitaria incompleta,4,4,4,3,3,3,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190449,DE,4,Mujer,2,40,SuperiorTecnicaincompleta,3,4,4,3,3,3,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1
2019,20190450,C,3,Hombre,2,34,SuperiorTecnicaincompleta,2,3,4,2,2,2,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190451,C,3,Hombre,3,48,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190452,DE,4,Mujer,2,38,SecundariaCompleta,4,4,4,3,3,3,0,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1,2,1
2019,20190453,C,3,Mujer,3,67,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190454,C,3,Mujer,1,25,Superior universitaria incompleta,4,4,4,3,3,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190455,DE,4,Hombre,1,28,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190456,C,3,Mujer,3,54,SecundariaIncompleta,4,4,4,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190457,C,3,Mujer,1,19,SuperiorTecnicaincompleta,4,4,4,3,3,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190458,DE,4,Hombre,3,56,SecundariaCompleta,4,4,4,2,3,3,1,0,0,0,1,0,1,0,2,98,1,1,1,1,1,1,3,1
2019,20190459,DE,4,Hombre,1,24,SecundariaIncompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190460,C,3,Hombre,2,32,Superiortecnica completa,4,4,3,3,3,2,1,0,0,0,0,1,1,0,2,2,2,1,1,1,1,1,3,1
2019,20190461,C,3,Hombre,3,79,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190462,DE,4,Mujer,3,63,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190463,C,3,Mujer,2,41,Superiortecnica completa,4,4,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190464,AB,2,Mujer,3,45,SuperiorTecnicaincompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190465,DE,4,Hombre,2,38,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190466,C,3,Mujer,3,53,Superior universitaria incompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190467,C,3,Mujer,1,25,Superior universitaria incompleta,3,3,4,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,1
2019,20190468,C,3,Hombre,2,33,Superior universitaria completa,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190469,DE,4,Mujer,2,38,SecundariaCompleta,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190470,C,3,Hombre,1,22,Superior universitaria incompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190471,C,3,Hombre,3,63,Superior universitaria completa,3,4,4,3,3,3,1,1,0,1,0,0,0,1,1,2,2,1,1,1,1,1,4,1
2019,20190472,DE,4,Mujer,1,22,SecundariaCompleta,4,4,4,3,3,3,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190473,DE,4,Hombre,1,29,SecundariaCompleta,4,2,3,3,3,3,0,0,0,1,0,0,0,0,2,2,1,1,1,1,1,1,1,1
2019,20190474,C,3,Hombre,2,32,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190475,DE,4,Mujer,2,32,SecundariaCompleta,3,4,4,3,3,3,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190476,C,3,Mujer,3,49,SecundariaCompleta,3,3,4,3,2,2,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190477,DE,4,Hombre,3,68,Inicial,3,4,4,3,3,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190478,C,3,Mujer,1,29,Superiortecnica completa,3,4,4,2,2,2,0,0,1,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2019,20190479,AB,2,Hombre,1,27,Superior universitaria completa,2,2,4,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,1,1,1,2,1,1
2019,20190480,C,3,Mujer,2,43,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190481,C,3,Mujer,2,33,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190482,AB,2,Mujer,3,68,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190483,C,3,Hombre,3,64,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190484,C,3,Mujer,3,51,Superior universitaria completa,4,4,4,3,3,3,0,1,1,0,0,0,0,1,2,2,2,1,1,1,1,1,3,1
2019,20190485,AB,2,Hombre,2,40,Superior universitaria incompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190486,DE,4,Mujer,1,29,SecundariaCompleta,4,4,4,3,3,3,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190487,C,3,Hombre,2,42,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190488,C,3,Mujer,3,46,SecundariaCompleta,4,4,4,3,3,3,1,0,0,1,1,0,0,0,2,2,1,1,1,1,1,1,3,1
2019,20190489,C,3,Hombre,1,19,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190490,DE,4,Hombre,3,46,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190491,AB,2,Hombre,3,83,Superior universitaria completa,2,3,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190492,AB,2,Hombre,2,37,Superiortecnica completa,3,3,4,2,2,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190493,AB,2,Mujer,1,19,Superior universitaria incompleta,4,4,4,2,3,3,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190494,C,3,Hombre,1,23,SecundariaCompleta,2,2,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190495,AB,1,Mujer,2,36,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190496,C,3,Mujer,1,18,SecundariaCompleta,3,3,3,2,2,3,1,1,1,0,0,0,0,1,1,2,1,1,1,1,1,1,4,1
2019,20190497,C,3,Hombre,3,48,SecundariaCompleta,3,3,3,3,3,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190498,C,3,Mujer,3,57,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190499,C,3,Mujer,2,44,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190500,DE,4,Hombre,1,20,SuperiorTecnicaincompleta,3,4,3,2,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190501,C,3,Mujer,3,54,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190502,C,3,Hombre,3,66,SecundariaCompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
